,Unnamed: 0,time,latitude,longitude
1464,1464,737031.3875,-10.931024106717429,-37.04662130531405
1465,1465,737031.3888888889,-10.929634688442917,-37.045322674596314
1466,1466,737031.3902777778,-10.930052643610836,-37.045832039491685
1467,1467,737031.3916666666,-10.930472144994328,-37.046472274344616
1468,1468,737031.3930555554,-10.93115661656211,-37.04699718493244
1469,1469,737031.3944444443,-10.93157829533123,-37.04756971141211
1470,1470,737031.3958333335,-10.931549131286145,-37.047310435862414
1471,1471,737031.3972222222,-10.9331535183285,-37.04915354436147
1472,1472,737031.3986111111,-10.93385499931566,-37.05034274069019
1473,1473,737031.4,-10.933454471232407,-37.0499322814749
1474,1474,737031.4013888887,-10.934003244409867,-37.048649061958045
1475,1475,737031.4027777779,-10.933986635409402,-37.05036644672587
1476,1476,737031.4041666667,-10.934817736793175,-37.04996333430097
1477,1477,737031.4055555556,-10.934387739806356,-37.0502672301664
1478,1478,737031.4069444444,-10.935840741704292,-37.050701661665094
1479,1479,737031.4083333333,-10.937916831229737,-37.05107031187292
1480,1480,737031.4097222221,-10.93706410740064,-37.05101641123397
1481,1481,737031.4111111109,-10.939522450379672,-37.05110448967636
1482,1482,737031.4125,-10.93930136334117,-37.05121860748845
1483,1483,737031.4138888889,-10.939317220300369,-37.05119012066492
1484,1484,737031.4152777777,-10.940428630685608,-37.05157613180144
1485,1485,737031.4166666665,-10.940322691242022,-37.051293310912975
1486,1486,737031.4180555557,-10.94080468537899,-37.0510016064855
1487,1487,737031.4194444446,-10.941238488757978,-37.05111195744275
1488,1488,737031.4208333333,-10.943720847617042,-37.048979997324814
1489,1489,737031.4222222222,-10.944582971231652,-37.04704552428021
1490,1490,737031.4236111111,-10.94413691719749,-37.047877828267325
1491,1491,737031.4249999998,-10.945410840597656,-37.04730929666832
1492,1492,737031.4263888889,-10.946352288108123,-37.04523517631027
1493,1493,737031.4277777778,-10.948980592114783,-37.04572856852578
1494,1494,737031.4291666667,-10.950644485997069,-37.04573858280412
1495,1495,737031.4305555555,-10.954033399568935,-37.04516275834367
1496,1496,737031.4319444444,-10.954647516078422,-37.04592442807397
1497,1497,737031.4333333332,-10.957131404846749,-37.044637615098864
1498,1498,737031.4347222222,-10.960058524027437,-37.043760480560174
1499,1499,737031.4361111111,-10.961850395045717,-37.043449323908575
1500,1500,737031.4375,-10.965588747704782,-37.04263192496234
1501,1501,737031.4388888889,-10.967179894894736,-37.042882162632644
1502,1502,737031.4402777776,-10.966227471212546,-37.044311820509314
1503,1503,737031.4416666668,-10.966855524906817,-37.04367255633339
1504,1504,737031.4430555556,-10.968919290351444,-37.04470966488152
1505,1505,737031.4444444444,-10.969859519104977,-37.04461599243246
1506,1506,737031.4458333333,-10.971603477329788,-37.04523686460164
1507,1507,737031.4472222222,-10.973704511310446,-37.046396490370725
1508,1508,737031.4486111111,-10.974721999196678,-37.04637297194126
1509,1509,737031.45,-10.976048467997844,-37.04737012091945
1510,1510,737031.4513888889,-10.975114800671854,-37.04722476368625
1511,1511,737031.4527777778,-10.976092779725061,-37.04716990248206
1512,1512,737031.4541666666,-10.975600496847568,-37.047447501751535
1513,1513,737031.4555555554,-10.975682976567542,-37.04651867867251
1514,1514,737031.4569444443,-10.975268688252706,-37.046970771520535
1515,1515,737031.4583333335,-10.97309961424132,-37.046605793869844
1516,1516,737031.4597222222,-10.972477438109806,-37.045571553484095
1517,1517,737031.4611111111,-10.97181220178012,-37.045221943950345
1518,1518,737031.4625,-10.969167900589843,-37.04496388400828
1519,1519,737031.4638888887,-10.967583995569012,-37.044922108821396
1520,1520,737031.4652777779,-10.967676643012123,-37.044370044737406
1521,1521,737031.4666666667,-10.967055955061,-37.04410667651162
1522,1522,737031.4680555556,-10.967368053830073,-37.043579813479
1523,1523,737031.4694444444,-10.966441825213044,-37.042523379659436
1524,1524,737031.4708333333,-10.961921307278578,-37.04273433936919
1525,1525,737031.4722222221,-10.959241106937526,-37.04456868273693
1526,1526,737031.4736111109,-10.957059941857198,-37.044728328355866
1527,1527,737031.475,-10.954259097402856,-37.046672229619105
1528,1528,737031.4763888889,-10.953189400029887,-37.0455827149049
1529,1529,737031.4777777778,-10.951278764114829,-37.04565464803022
1530,1530,737031.4791666665,-10.948593755706577,-37.04546874579752
1531,1531,737031.4805555557,-10.945863063276287,-37.04669746400419
1532,1532,737031.4819444446,-10.945386859478287,-37.04623882825761
1533,1533,737031.4833333333,-10.9437591862352,-37.04664759520086
1534,1534,737031.4847222222,-10.94399504683245,-37.04687430006589
1535,1535,737031.4861111111,-10.942224192446627,-37.04851390320825
1536,1536,737031.4874999998,-10.941327944450043,-37.050418124148884
1537,1537,737031.4888888889,-10.940097990595362,-37.05051888587959
1538,1538,737031.4902777778,-10.939516921458885,-37.05094933234012
1539,1539,737031.4916666667,-10.940355303216526,-37.051021575107455
1540,1540,737031.4930555555,-10.939628728730561,-37.050800054834454
1541,1541,737031.4944444444,-10.93978775774091,-37.05139018345772
1542,1542,737031.4958333332,-10.937029460472601,-37.050609588400256
1543,1543,737031.4972222222,-10.937157926969887,-37.050384381748756
1544,1544,737031.4986111111,-10.937521509994712,-37.05100117426037
1545,1545,737031.5,-10.934877260350756,-37.050342738905705
1546,1546,737031.5013888889,-10.934307239623267,-37.0502276697938
1547,1547,737031.5027777776,-10.934992311541238,-37.05027267476681
1548,1548,737031.5041666668,-10.933659021634856,-37.04977699962961
1549,1549,737031.5055555556,-10.93421734178867,-37.05090533059745
1550,1550,737031.5069444444,-10.934613361832692,-37.05011967581968
1551,1551,737031.5083333333,-10.935044115942654,-37.050410621021115
1552,1552,737031.5097222222,-10.932827786233068,-37.04883261896285
1553,1553,737031.5111111111,-10.931737634027483,-37.047800464026864
1554,1554,737031.5125,-10.930800888395366,-37.047391302974006
1555,1555,737031.5138888889,-10.931376777092257,-37.04689034466714
1556,1556,737031.5152777778,-10.930581916767423,-37.047017293410676
1557,1557,737031.5166666666,-10.929266080805053,-37.04622797465654
1558,1558,737031.5180555554,-10.930123061911953,-37.0450459681902
1559,1559,737031.5194444443,-10.930305434467392,-37.046933566610704
1560,1560,737031.5208333335,-10.92900963326708,-37.045737594160684
1561,1561,737031.5222222222,-10.928411838986769,-37.045705481143244
1562,1562,737031.5236111111,-10.929499530891995,-37.04504209901613
1563,1563,737031.525,-10.928759132067315,-37.04439421823418
1564,1564,737031.5263888887,-10.928680742118003,-37.04356891201135
1565,1565,737031.5277777779,-10.926758729524392,-37.04377223806172
1566,1566,737031.5291666667,-10.926543196394208,-37.04326089230421
1567,1567,737031.5305555556,-10.926532348932207,-37.04410694171968
1568,1568,737031.5319444444,-10.925466656714315,-37.044677240804894
1569,1569,737031.5333333333,-10.926407056042137,-37.0433946590992
1570,1570,737031.5347222221,-10.925561008585957,-37.04359633614393
1571,1571,737031.5361111109,-10.92408082179274,-37.04461005731028
1572,1572,737031.5375,-10.923639373802118,-37.04465598195711
1573,1573,737031.5388888889,-10.923382083929546,-37.04538734047822
1574,1574,737031.5402777778,-10.922589959110407,-37.045524429900105
1575,1575,737031.5416666665,-10.923149504439392,-37.04651537372849
1576,1576,737031.5430555557,-10.922371115484324,-37.04828884384364
1577,1577,737031.5444444446,-10.922872691484448,-37.0494267575273
1578,1578,737031.5458333333,-10.922367602339511,-37.05070071189478
1579,1579,737031.5472222222,-10.923613474843387,-37.05212328619421
1580,1580,737031.5486111111,-10.921688721671428,-37.05162198089909
1581,1581,737031.5499999998,-10.922378466564654,-37.05147283915519
1582,1582,737031.5513888889,-10.921718776596775,-37.05146612648742
1583,1583,737031.5527777778,-10.92190070710586,-37.05126201882138
1584,1584,737031.5541666667,-10.922495470596203,-37.051607477162435
1585,1585,737031.5555555555,-10.922333300109663,-37.05145045750146
1586,1586,737031.5569444444,-10.922068749085566,-37.051741833225456
1587,1587,737031.5583333332,-10.922051651003487,-37.05171224406497
1588,1588,737031.5597222222,-10.92240648478085,-37.051354847983106
1589,1589,737031.5611111111,-10.921822009884217,-37.05133198865147
1590,1590,737031.5625,-10.921353604928612,-37.051132851894764
1591,1591,737031.5638888889,-10.922328213584251,-37.051707390680505
1592,1592,737031.5652777776,-10.921738629967617,-37.051227841788176
1593,1593,737031.5666666668,-10.921902201585755,-37.05163309347285
1594,1594,737031.5680555556,-10.921995386922848,-37.0515274027315
1595,1595,737031.5694444444,-10.922871747047179,-37.051246677883576
1596,1596,737031.5708333333,-10.922175391367436,-37.05105267047308
1597,1597,737031.5722222222,-10.921910794831692,-37.05138195273959
1598,1598,737031.5736111111,-10.922598551581046,-37.05188966207773
1599,1599,737031.575,-10.922951312304306,-37.052080824002644
1600,1600,737031.5763888889,-10.922235782888013,-37.05153247643052
1601,1601,737031.5777777778,-10.92174275522547,-37.05178795461463
1602,1602,737031.5791666666,-10.922319581840815,-37.051483631232756
1603,1603,737031.5805555554,-10.9219826222175,-37.05156259788031
1604,1604,737031.5819444443,-10.922949572488715,-37.05127295001913
1605,1605,737031.5833333335,-10.922268275736878,-37.05180435299106
1606,1606,737031.5847222222,-10.922373713062079,-37.05208927783118
1607,1607,737031.5861111111,-10.921798354288962,-37.05182190826685
1608,1608,737031.5875,-10.922294476185083,-37.051977954456575
1609,1609,737031.5888888887,-10.922667530680958,-37.05213058933109
1610,1610,737031.5902777779,-10.922313009455884,-37.051338920832855
1611,1611,737031.5916666667,-10.922130467588334,-37.05242488823082
1612,1612,737031.5930555556,-10.922684255488797,-37.05112423197488
1613,1613,737031.5944444444,-10.9217492146861,-37.05106828000496
1614,1614,737031.5958333333,-10.922571222836316,-37.05165599876822
1615,1615,737031.5972222221,-10.921086994832768,-37.05033363511797
1616,1616,737031.5986111109,-10.922893188752477,-37.051163408191115
1617,1617,737031.6,-10.92270110609783,-37.051626200863296
1618,1618,737031.6013888889,-10.924062118894527,-37.05108775727018
1619,1619,737031.6027777778,-10.92228626325121,-37.05205284150418
1620,1620,737031.6041666665,-10.922032138126529,-37.05186336236793
1621,1621,737031.6055555557,-10.92250555874002,-37.05144795970649
1622,1622,737031.6069444446,-10.923076341959828,-37.05154022553838
1623,1623,737031.6083333333,-10.922715298217637,-37.050949187362036
1624,1624,737031.6097222222,-10.922526996076444,-37.051413953790565
1625,1625,737031.6111111111,-10.922568388994632,-37.05180768035081
1626,1626,737031.6124999998,-10.922193585020482,-37.05205395983735
1627,1627,737031.6138888889,-10.922209383270195,-37.05108517342625
1628,1628,737031.6152777778,-10.92185518955568,-37.05155722592377
1629,1629,737031.6166666667,-10.922243406640296,-37.05145957594022
1630,1630,737031.6180555555,-10.922822678449835,-37.05140873323784
1631,1631,737031.6194444444,-10.92278541317395,-37.051630667865474
1632,1632,737031.6208333332,-10.921912898343425,-37.051609192129256
1633,1633,737031.6222222222,-10.923032279485417,-37.05125824808573
1634,1634,737031.6236111111,-10.92271642435209,-37.052173947117616
1635,1635,737031.625,-10.921739675020433,-37.05115278322165
1636,1636,737031.6263888889,-10.92217619594016,-37.05107192136175
1637,1637,737031.6277777776,-10.921255541636704,-37.049953705769454
1638,1638,737031.6291666668,-10.922535081391873,-37.0512132163686
1639,1639,737031.6305555556,-10.92198568515284,-37.05081192585446
1640,1640,737031.6319444444,-10.922145350391528,-37.051134972160675
1641,1641,737031.6333333333,-10.923258540468387,-37.05035017200929
1642,1642,737031.6347222222,-10.922494278691671,-37.052081581694985
1643,1643,737031.6361111111,-10.922844868784214,-37.050923624030005
1644,1644,737031.6375,-10.92270815569591,-37.051770558740785
1645,1645,737031.6388888889,-10.922082023280046,-37.051404060151505
1646,1646,737031.6402777778,-10.922253574082704,-37.05152036575343
1647,1647,737031.6416666666,-10.921509708427543,-37.05170735964377
1648,1648,737031.6430555554,-10.922694415352314,-37.050993826360994
1649,1649,737031.6444444443,-10.922130509044214,-37.051907218969696
1650,1650,737031.6458333335,-10.922733936406503,-37.05133840544289
1651,1651,737031.6472222222,-10.922195895925114,-37.05110991668175
1652,1652,737031.6486111111,-10.921866431637897,-37.051826046534316
1653,1653,737031.65,-10.922205311619921,-37.050846674948176
1654,1654,737031.6513888887,-10.923251697702598,-37.05194541145902
1655,1655,737031.6527777779,-10.921895103640844,-37.05204424014861
1656,1656,737031.6541666667,-10.92148085137224,-37.05224030640423
1657,1657,737031.6555555556,-10.922209089617283,-37.051484642095645
1658,1658,737031.6569444444,-10.923059198509343,-37.052262274038924
1659,1659,737031.6583333333,-10.923095667025157,-37.051915494098225
1660,1660,737031.6597222221,-10.922152697279945,-37.05204728008302
1661,1661,737031.6611111109,-10.921986079043247,-37.051641474428465
1662,1662,737031.6625,-10.922859532512273,-37.05182211698318
1663,1663,737031.6638888889,-10.922212418673078,-37.051555728272206
1664,1664,737031.6652777778,-10.923069349357519,-37.05196796989423
1665,1665,737031.6666666665,-10.922462701621154,-37.05208364575083
1666,1666,737031.6680555557,-10.922395969896634,-37.05171178432065
1667,1667,737031.6694444446,-10.922954551212706,-37.05171907175641
1668,1668,737031.6708333333,-10.922528496300847,-37.05154126758941
1669,1669,737031.6722222222,-10.923004821348856,-37.051083437069394
1670,1670,737031.6736111111,-10.922335431615961,-37.050226930018184
1671,1671,737031.675,-10.922713729789322,-37.05132097498818
1672,1672,737031.6763888889,-10.922368816828943,-37.051831411051396
1673,1673,737031.6777777778,-10.923104144995461,-37.05194064177966
1674,1674,737031.6791666667,-10.921985913948062,-37.051157784103225
1675,1675,737031.6805555555,-10.922664476440273,-37.05238598887913
1676,1676,737031.6819444444,-10.921906906820723,-37.05080063017178
1677,1677,737031.6833333332,-10.923863913806077,-37.0523337912739
1678,1678,737031.6847222222,-10.922422285998858,-37.051573226525946
1679,1679,737031.6861111111,-10.922712190409829,-37.052648130423535
1680,1680,737031.6875,-10.922721989394246,-37.051819859871685
1681,1681,737031.6888888889,-10.92195188563691,-37.05129078466624
1682,1682,737031.6902777776,-10.922715257282924,-37.051135160897815
1683,1683,737031.6916666668,-10.92247971046537,-37.05147849121632
1684,1684,737031.6930555556,-10.922143879445011,-37.0511833998666
1685,1685,737031.6944444444,-10.921797983272423,-37.050844012627465
1686,1686,737031.6958333333,-10.922284133085217,-37.05152059700299
1687,1687,737031.6972222222,-10.922844314128175,-37.051081138708
1688,1688,737031.6986111111,-10.922416866222667,-37.05138352013404
1689,1689,737031.7,-10.922569292145297,-37.05134008300168
1690,1690,737031.7013888889,-10.921848788811008,-37.05200972906446
1691,1691,737031.7027777778,-10.922138123018376,-37.0513021707761
1692,1692,737031.7041666666,-10.921403489184268,-37.05265281270738
1693,1693,737031.7055555554,-10.921717128312215,-37.05090359256699
1694,1694,737031.7069444443,-10.921875550949832,-37.051314624082615
1695,1695,737031.7083333335,-10.923068617161684,-37.0511138247704
1696,1696,737031.7097222222,-10.921865833221402,-37.05143604259845
1697,1697,737031.7111111111,-10.92230402945538,-37.05177494813885
1698,1698,737031.7125,-10.92188144772465,-37.0518183769702
1699,1699,737031.7138888887,-10.922726696302346,-37.051365616060146
1700,1700,737031.7152777779,-10.923130550216637,-37.05145557377976
1701,1701,737031.7166666667,-10.922089378642289,-37.050849447037
1702,1702,737031.7180555556,-10.923014383126274,-37.05170467459107
1703,1703,737031.7194444444,-10.922589361192165,-37.05233980671707
1704,1704,737031.7208333333,-10.921981056172188,-37.05115049031728
1705,1705,737031.7222222221,-10.922518372703438,-37.051815773595095
1706,1706,737031.7236111109,-10.922463173515325,-37.05082357838168
1707,1707,737031.725,-10.922647096460333,-37.05042404923483
1708,1708,737031.7263888889,-10.923190485752432,-37.05129028909236
1709,1709,737031.7277777778,-10.922131708735874,-37.05200013461975
1710,1710,737031.7291666665,-10.922083151671913,-37.05125656323171
1711,1711,737031.7305555557,-10.921961070157142,-37.051351518865225
1712,1712,737031.7319444446,-10.922294844528112,-37.051398291698106
1713,1713,737031.7333333333,-10.922401035436254,-37.05106817164371
1714,1714,737031.7347222222,-10.922180061542257,-37.05052916664822
1715,1715,737031.7361111111,-10.92309977993445,-37.05110558291286
1716,1716,737031.7375,-10.92148074288257,-37.05166184491808
1717,1717,737031.7388888889,-10.921936713566286,-37.05182927258602
1718,1718,737031.7402777778,-10.922015747097356,-37.05233243354418
1719,1719,737031.7416666667,-10.922769339928513,-37.05129067520949
1720,1720,737031.7430555555,-10.921729792321887,-37.05130015544154
1721,1721,737031.7444444444,-10.923047996719413,-37.051888612611855
1722,1722,737031.7458333332,-10.922545841264887,-37.0506925704495
1723,1723,737031.7472222222,-10.923490666406755,-37.051352988794434
1724,1724,737031.7486111111,-10.922942596605532,-37.050848673845536
1725,1725,737031.75,-10.92211283940294,-37.05119168645717
1726,1726,737031.7513888889,-10.92313119189548,-37.05058724980147
1727,1727,737031.7527777776,-10.921820798182235,-37.051525594819104
1728,1728,737031.7541666668,-10.922567289158799,-37.052430868125626
1729,1729,737031.7555555556,-10.92266376746803,-37.05242829246463
1730,1730,737031.7569444444,-10.922805184695122,-37.051676346192885
1731,1731,737031.7583333333,-10.92219293797261,-37.05100663857676
1732,1732,737031.7597222222,-10.92188404321943,-37.05167996696597
1733,1733,737031.7611111111,-10.922077957691062,-37.051318429022494
1734,1734,737031.7625,-10.922025655428802,-37.05160509902521
1735,1735,737031.7638888889,-10.922556656289007,-37.05106336646994
1736,1736,737031.7652777778,-10.922230264546751,-37.051478709761284
1737,1737,737031.7666666666,-10.923326189815409,-37.051379132526044
1738,1738,737031.7680555554,-10.923124499221554,-37.05207297258942
1739,1739,737031.7694444443,-10.922332885616155,-37.05115863836483
1740,1740,737031.7708333335,-10.922760223651624,-37.051754080018895
1741,1741,737031.7722222222,-10.922476129282495,-37.05097555208678
1742,1742,737031.7736111111,-10.922241982589423,-37.05133480832439
1743,1743,737031.775,-10.922219871419035,-37.05128119132688
1744,1744,737031.7763888887,-10.922279791562264,-37.051083280597524
1745,1745,737031.7777777779,-10.922174877976037,-37.051545249231474
1746,1746,737031.7791666667,-10.923018615916163,-37.05152981512735
1747,1747,737031.7805555556,-10.922301933963716,-37.0513510625956
1748,1748,737031.7819444444,-10.922612684618382,-37.05164515191472
1749,1749,737031.7833333333,-10.923093511309194,-37.05152190389892
1750,1750,737031.7847222221,-10.921929969292393,-37.05119494310715
1751,1751,737031.7861111109,-10.92210422472907,-37.051493233312115
1752,1752,737031.7875,-10.92193024533695,-37.051575141641344
1753,1753,737031.7888888889,-10.92239689443094,-37.051405358361386
1754,1754,737031.7902777778,-10.923549724769085,-37.05298082451059
1755,1755,737031.7916666665,-10.922204818046405,-37.051917826022205
1756,1756,737031.7930555557,-10.921852702927275,-37.05194008315815
1757,1757,737031.7944444446,-10.921824566018893,-37.05149783670158
1758,1758,737031.7958333333,-10.922477394857056,-37.052078262794055
1759,1759,737031.7972222222,-10.92303712913352,-37.05164931432704
1760,1760,737031.7986111111,-10.922511144547588,-37.05107500103545
1761,1761,737031.8,-10.922872536124661,-37.05166098418454
1762,1762,737031.8013888889,-10.921937865525978,-37.05094163293248
1763,1763,737031.8027777778,-10.92266489603286,-37.052180526425275
1764,1764,737031.8041666667,-10.92217799071059,-37.051641841720375
1765,1765,737031.8055555555,-10.92237455958916,-37.051536776892696
1766,1766,737031.8069444444,-10.922404180765168,-37.05151129612496
1767,1767,737031.8083333332,-10.922629391621314,-37.05104037020701
1768,1768,737031.8097222222,-10.923391400839892,-37.05057888987825
1769,1769,737031.8111111111,-10.922809468987484,-37.05165470942451
1770,1770,737031.8125,-10.922517591464567,-37.051356142402284
1771,1771,737031.8138888889,-10.921881231188948,-37.051765061672135
1772,1772,737031.8152777776,-10.922449017844546,-37.05258346065681
1773,1773,737031.8166666668,-10.921440224742655,-37.05096233765204
1774,1774,737031.8180555556,-10.922879131583619,-37.05163947411375
1775,1775,737031.8194444444,-10.92228219966015,-37.051422635039074
1776,1776,737031.8208333333,-10.922545685941502,-37.05121785251139
1777,1777,737031.8222222222,-10.922259102694717,-37.051737178537785
1778,1778,737031.8236111111,-10.921360419835882,-37.05193481039613
1779,1779,737031.825,-10.921987657546484,-37.051331962962095
1780,1780,737031.8263888889,-10.922650815593366,-37.051514046610976
1781,1781,737031.8277777778,-10.921488252923801,-37.052205179590345
1782,1782,737031.8291666666,-10.92248208467186,-37.05183893804466
1783,1783,737031.8305555554,-10.922047929688587,-37.05112563397708
1784,1784,737031.8319444443,-10.922379829347973,-37.05130127219265
1785,1785,737031.8333333335,-10.92241909881176,-37.050967074259184
1786,1786,737031.8347222222,-10.923160695197469,-37.05171900468597
1787,1787,737031.8361111111,-10.922727622509678,-37.052077063774405
1788,1788,737031.8375,-10.922751244117126,-37.05132615907415
1789,1789,737031.8388888887,-10.921965509562671,-37.05153113208552
1790,1790,737031.8402777779,-10.922277545188065,-37.05154082609507
1791,1791,737031.8416666667,-10.922233525601012,-37.05159795206313
1792,1792,737031.8430555556,-10.922498152732546,-37.051833726310775
1793,1793,737031.8444444444,-10.922195466775225,-37.051753180727175
1794,1794,737031.8458333333,-10.922173678751852,-37.05186974297649
1795,1795,737031.8472222221,-10.922028776543293,-37.051101853769275
1796,1796,737031.8486111109,-10.92207684898498,-37.052157566020796
1797,1797,737031.85,-10.922204564360268,-37.05013714308283
1798,1798,737031.8513888889,-10.921833430615887,-37.05211901040335
1799,1799,737031.8527777778,-10.921630246883144,-37.05112047072085
1800,1800,737031.8541666665,-10.922555188831597,-37.051846730445206
1801,1801,737031.8555555557,-10.923104438164394,-37.05221902871109
1802,1802,737031.8569444446,-10.922128779484902,-37.05124126914699
1803,1803,737031.8583333333,-10.922527088026055,-37.05191048283816
1804,1804,737031.8597222222,-10.921799523218555,-37.05166247929057
1805,1805,737031.8611111111,-10.922466916979095,-37.05086289417581
1806,1806,737031.8625,-10.923979372815745,-37.05022495382524
1807,1807,737031.8638888889,-10.924033151257253,-37.04833524599956
1808,1808,737031.8652777778,-10.923479197372089,-37.04692400328736
1809,1809,737031.8666666667,-10.92443070939095,-37.04663575184354
1810,1810,737031.8680555555,-10.924270182190602,-37.0446077467926
1811,1811,737031.8694444444,-10.924717691024108,-37.043822708950636
1812,1812,737031.8708333332,-10.924880249576423,-37.04486392242278
1813,1813,737031.8722222224,-10.925973676393788,-37.04326925270501
1814,1814,737031.8736111111,-10.92574612438626,-37.0440874315541
1815,1815,737031.875,-10.925189158681382,-37.042742596621366
1816,1816,737031.8763888889,-10.927224016946056,-37.04381661000781
1817,1817,737031.8777777776,-10.927901833208256,-37.04363660877724
1818,1818,737031.8791666668,-10.927366928399529,-37.0432775797276
1819,1819,737031.8805555556,-10.928179170000437,-37.04361017893496
1820,1820,737031.8819444444,-10.929073496267526,-37.045260148764136
1821,1821,737031.8833333333,-10.928624673425217,-37.043525385447026
1822,1822,737031.8847222222,-10.92971667447539,-37.04475342531793
1823,1823,737031.8861111111,-10.929848047475279,-37.04603088898085
1824,1824,737031.8875,-10.93030132530825,-37.045188225480224
1825,1825,737031.8888888889,-10.930790886459453,-37.04574876792086
1826,1826,737031.8902777778,-10.930868944692184,-37.04633000772965
1827,1827,737031.8916666666,-10.930784503727553,-37.04665217295055
1828,1828,737031.8930555554,-10.931305614339703,-37.047243111101
1829,1829,737031.8944444443,-10.931618727073332,-37.04719693613664
1830,1830,737031.8958333335,-10.931661842667873,-37.04801221609508
1831,1831,737031.8972222222,-10.933507911331587,-37.04891745077752
1832,1832,737031.8986111111,-10.934867635574818,-37.05002252562264
1833,1833,737031.9,-10.934454904346142,-37.050469191642215
1834,1834,737031.9013888887,-10.934060162897095,-37.04926951079013
1835,1835,737031.9027777779,-10.934049161866236,-37.05009913231945
1836,1836,737031.9041666667,-10.933209746797438,-37.04988812306953
1837,1837,737031.9055555556,-10.934682684784725,-37.05031676383956
1838,1838,737031.9069444444,-10.936184404866262,-37.05048495280714
1839,1839,737031.9083333333,-10.937253449988171,-37.05025952557841
1840,1840,737031.9097222221,-10.936907101682547,-37.050956707186906
1841,1841,737031.9111111109,-10.937958368785772,-37.05138283930231
1842,1842,737031.9125,-10.93849948583413,-37.050589738484575
1843,1843,737031.9138888889,-10.939209371325187,-37.050093192008134
1844,1844,737031.9152777778,-10.9396165881659,-37.051202637960095
1845,1845,737031.9166666665,-10.939978558508699,-37.051313269906494
1846,1846,737031.9180555557,-10.940458392673161,-37.050700385326564
1847,1847,737031.9194444446,-10.941157199445827,-37.05080978963972
1848,1848,737031.9208333333,-10.942089689577632,-37.048628473444154
1849,1849,737031.9222222222,-10.944606698024012,-37.046815427844
1850,1850,737031.9236111111,-10.943562635981548,-37.04734938513945
1851,1851,737031.925,-10.944864023066524,-37.046444625406544
1852,1852,737031.9263888889,-10.946285554786124,-37.04553932819468
1853,1853,737031.9277777778,-10.948901456200923,-37.045424183702785
1854,1854,737031.9291666667,-10.95187031862574,-37.04619819964644
1855,1855,737031.9305555555,-10.953304629685318,-37.045970625684525
1856,1856,737031.9319444444,-10.95540640324416,-37.04558666187806
1857,1857,737031.9333333332,-10.957569601057902,-37.04511283156069
1858,1858,737031.9347222224,-10.959708562146508,-37.04365832459281
1859,1859,737031.9361111111,-10.962699854104466,-37.042635736716704
1860,1860,737031.9375,-10.966710615338702,-37.04275454911244
1861,1861,737031.9388888889,-10.967706636174723,-37.04366391594883
1862,1862,737031.9402777776,-10.966467639334855,-37.043829355535
1863,1863,737031.9416666668,-10.967706125333958,-37.04569275991211
1864,1864,737031.9430555556,-10.968409263750225,-37.04438337474353
1865,1865,737031.9444444444,-10.969676887663166,-37.044698385174144
1866,1866,737031.9458333333,-10.970995332026336,-37.04614704103735
1867,1867,737031.9472222222,-10.972296414599251,-37.04558845229186
1868,1868,737031.9486111111,-10.975029788449195,-37.045980289817955
1869,1869,737031.95,-10.975410929074421,-37.04584773266708
1870,1870,737031.9513888889,-10.975395754883671,-37.0467278180188
1871,1871,737031.9527777778,-10.975350481229125,-37.046866536672574
1872,1872,737031.9541666666,-10.975871861259964,-37.04706308364901
1873,1873,737031.9555555554,-10.975198457641486,-37.047387835449726
1874,1874,737031.9569444443,-10.975148723533952,-37.04558286212443
1875,1875,737031.9583333335,-10.974182569636602,-37.04551532899365
1876,1876,737031.9597222222,-10.971772218163615,-37.04607912685771
1877,1877,737031.9611111111,-10.970966008449373,-37.04546880879439
1878,1878,737031.9625,-10.970579096467944,-37.044528991122476
1879,1879,737031.9638888887,-10.968084799902368,-37.04535704088522
1880,1880,737031.9652777779,-10.96689182656453,-37.044754947889906
1881,1881,737031.9666666667,-10.967957457321448,-37.04375997599417
1882,1882,737031.9680555556,-10.967351893763686,-37.04255784643343
1883,1883,737031.9694444444,-10.96531706551888,-37.04197806832799
1884,1884,737031.9708333333,-10.961860504522114,-37.04221607030047
1885,1885,737031.9722222221,-10.959481371788204,-37.044968142064064
1886,1886,737031.9736111109,-10.956065349206908,-37.045631935581106
1887,1887,737031.975,-10.954413104678096,-37.046154429733065
1888,1888,737031.9763888889,-10.953617187292393,-37.04582178090431
1889,1889,737031.9777777778,-10.950909543545933,-37.04625741080544
1890,1890,737031.9791666665,-10.948290825554388,-37.04569855811712
1891,1891,737031.9805555557,-10.945323284806383,-37.04670071052272
1892,1892,737031.9819444446,-10.943933744582598,-37.04659114829365
1893,1893,737031.9833333333,-10.944256053464029,-37.04705892869685
1894,1894,737031.9847222222,-10.943848605593685,-37.047854336685255
1895,1895,737031.9861111111,-10.942294144826622,-37.04933979918729
1896,1896,737031.9875,-10.941598874822619,-37.05033453786177
1897,1897,737031.9888888889,-10.940683437404036,-37.05138640260762
1898,1898,737031.9902777778,-10.941515707184728,-37.05073460004785
1899,1899,737031.9916666667,-10.941214535340793,-37.05030722360613
1900,1900,737031.9930555555,-10.939460045850964,-37.051858246060775
1901,1901,737031.9944444444,-10.939651838642593,-37.05086092234389
1902,1902,737031.9958333332,-10.93776956089494,-37.05208183226596
1903,1903,737031.9972222224,-10.935987969601667,-37.05053093060494
